id,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
222,2020-07-27,FL,427698,,,8854,95.0,5931,,,77,0.0,07/28/2020 02:21:07 PM,Not agree,Not agree
223,2020-06-01,PA,72894,70864.0,2030.0,612,26.0,5667,,,100,29.0,06/02/2020 02:16:17 PM,Agree,Not agree
224,2020-07-15,PW,0,,,0,0.0,0,,,0,0.0,07/16/2020 02:22:21 PM,,
225,2021-04-18,MA,641367,631471.0,9896.0,1265,0.0,17325,17117.0,208.0,7,0.0,04/19/2021 03:04:26 PM,Agree,Agree
226,2021-04-16,PR,120571,107056.0,13515.0,1635,337.0,2194,1872.0,322.0,9,0.0,04/17/2021 01:58:33 PM,Agree,Agree
227,2020-12-16,MA,302212,292316.0,9896.0,5450,0.0,11469,11261.0,208.0,71,0.0,12/17/2020 02:33:42 PM,Agree,Agree
228,2020-07-13,NYC,221089,216468.0,4621.0,270,1.0,23336,18720.0,4616.0,13,1.0,07/14/2020 03:13:07 PM,Agree,Agree
229,2021-03-19,KS,299510,242779.0,56731.0,606,0.0,4842,,,5,0.0,03/20/2021 02:03:21 PM,Agree,
230,2020-03-07,UT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
231,2020-04-17,WV,775,,,36,,16,,,3,,04/17/2020 04:22:39 PM,Agree,Not agree
232,2020-05-11,NY,151698,,,720,0.0,6947,,,80,0.0,05/12/2020 05:26:08 PM,Not agree,Not agree
233,2020-02-16,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
234,2021-01-11,PA,726154,644457.0,81697.0,5338,394.0,17853,,,83,68.0,01/12/2021 02:48:35 PM,Agree,Not agree
235,2021-02-11,KS,284894,233585.0,51309.0,0,0.0,4303,,,0,0.0,02/12/2021 02:56:38 PM,Agree,
236,2021-04-06,TN,818008,678220.0,139788.0,986,384.0,11967,9604.0,2363.0,38,9.0,04/07/2021 02:25:43 PM,Agree,Agree
237,2020-06-09,IA,22237,,,249,0.0,624,,,10,0.0,06/10/2020 08:56:25 PM,Not agree,Not agree
238,2020-02-29,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
239,2020-09-02,CO,58019,54109.0,3910.0,244,13.0,1952,1604.0,348.0,6,0.0,09/03/2020 02:18:16 PM,Agree,Agree
240,2020-08-14,OH,106557,100945.0,5612.0,1131,42.0,3784,3510.0,274.0,29,0.0,08/15/2020 02:02:05 PM,Agree,Agree
241,2020-08-30,KS,41048,39861.0,1187.0,0,0.0,443,,,0,0.0,08/31/2020 02:05:56 PM,Agree,
242,2020-06-02,PW,0,,,0,0.0,0,,,0,0.0,06/03/2020 02:11:36 PM,,
243,2021-03-24,SD,116370,,,270,55.0,1924,1568.0,356.0,1,0.0,03/25/2021 02:25:23 PM,,Agree
244,2021-01-04,AR,234781,,,1306,460.0,3800,,,51,10.0,01/05/2021 03:00:42 PM,Not agree,Not agree
245,2021-04-25,TN,842529,696726.0,145803.0,686,191.0,12146,9750.0,2396.0,0,0.0,04/26/2021 01:45:41 PM,Agree,Agree
246,2020-12-12,NYC,361520,326534.0,34986.0,2982,631.0,24501,19772.0,4729.0,34,16.0,12/13/2020 02:31:19 PM,Agree,Agree
247,2020-05-14,OK,5911,,,110,0.0,309,309.0,0.0,4,0.0,05/15/2020 12:00:00 AM,Not agree,Agree
248,2020-10-02,OH,156809,147797.0,9012.0,1495,136.0,4905,4597.0,308.0,88,5.0,10/03/2020 01:39:53 PM,Agree,Agree
249,2021-03-26,NY,1006478,,,4114,0.0,18665,,,12,0.0,03/27/2021 02:01:18 PM,Not agree,Not agree
250,2020-03-01,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
251,2020-05-06,OH,21576,20625.0,951.0,607,54.0,1225,1114.0,111.0,90,14.0,05/07/2020 10:59:02 PM,Agree,Agree
252,2020-04-16,OH,8414,8239.0,175.0,623,12.0,389,373.0,16.0,28,1.0,04/16/2020 04:22:39 PM,Agree,Agree
253,2021-01-21,KS,263412,217573.0,45839.0,0,0.0,3575,,,0,0.0,01/22/2021 02:51:49 PM,Agree,
254,2020-08-08,AK,3613,,,77,0.0,26,,,1,0.0,08/09/2020 02:03:10 PM,,
255,2020-06-01,OK,7485,,,66,0.0,363,363.0,0.0,1,0.0,06/02/2020 12:00:00 AM,Not agree,Agree
256,2020-09-08,OH,131992,125144.0,6848.0,1434,93.0,4298,4009.0,289.0,39,2.0,09/09/2020 01:47:50 PM,Agree,Agree
257,2020-02-27,PA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
258,2020-10-30,WV,23990,22188.0,1802.0,524,79.0,451,,,8,0.0,10/31/2020 01:30:31 PM,Agree,Not agree
259,2021-01-15,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,01/16/2021 02:46:10 PM,Agree,Agree
260,2020-10-21,MP,88,88.0,0.0,0,0.0,2,2.0,0.0,0,0.0,10/22/2020 01:34:46 PM,Agree,Agree
261,2020-06-07,OH,38476,35731.0,2745.0,365,42.0,2377,2155.0,222.0,7,0.0,06/08/2020 02:55:08 PM,Agree,Agree
262,2021-01-01,AK,45461,,,0,0.0,205,,,0,0.0,01/02/2021 02:50:51 PM,,
263,2021-04-02,OH,1021718,865081.0,156637.0,1677,576.0,18646,18646.0,0.0,35,0.0,04/03/2021 01:51:09 PM,Agree,Agree
264,2021-03-24,MP,159,159.0,0.0,1,0.0,2,2.0,0.0,0,0.0,03/25/2021 02:25:23 PM,Agree,Agree
265,2020-07-18,TX,317730,,,10158,0.0,6663,,,216,0.0,07/19/2020 12:00:00 AM,Not agree,Not agree
266,2020-05-24,MA,92675,92675.0,0.0,1013,0.0,6372,6372.0,0.0,68,0.0,05/25/2020 02:12:49 PM,Agree,Agree
267,2020-02-10,OH,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
268,2020-06-21,AR,15561,,,419,0.0,225,,,1,0.0,06/22/2020 03:24:02 PM,Not agree,Not agree
269,2021-01-08,WV,97898,78838.0,19060.0,1896,291.0,1554,,,36,12.0,01/09/2021 03:26:08 PM,Agree,Not agree
270,2020-05-23,WV,1729,1690.0,39.0,24,2.0,72,,,0,0.0,05/24/2020 02:15:55 PM,Agree,Not agree
271,2020-10-27,WV,22706,21160.0,1546.0,483,137.0,432,,,8,0.0,10/28/2020 01:52:28 PM,Agree,Not agree
272,2020-03-12,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
273,2020-11-28,IA,226258,,,2002,541.0,2360,,,8,0.0,11/29/2020 02:49:08 PM,Not agree,Not agree
274,2021-03-17,OH,993681,846071.0,147610.0,1458,503.0,18114,18114.0,0.0,0,0.0,03/18/2021 02:01:55 PM,Agree,Agree
275,2020-09-05,MA,130253,120454.0,9799.0,438,22.0,9116,8907.0,209.0,-10,-25.0,09/06/2020 02:09:04 PM,Agree,Agree
276,2021-04-18,GA,1084272,868865.0,215407.0,972,270.0,19758,17214.0,2544.0,1,1.0,04/19/2021 03:04:26 PM,Agree,Agree
277,2020-04-03,TN,2880,,,35,,36,,,4,,04/03/2020 04:22:39 PM,Agree,Agree
278,2020-10-28,NYC,263794,254092.0,9702.0,954,640.0,23989,19336.0,4653.0,9,-2.0,10/29/2020 02:11:33 PM,Agree,Agree
279,2021-01-11,OK,360621,291343.0,69278.0,1996,599.0,5023,4375.0,648.0,52,12.0,01/12/2021 12:00:00 AM,Agree,Agree
280,2021-02-06,OH,918079,796430.0,121649.0,3549,941.0,11652,10344.0,1308.0,81,7.0,02/07/2021 02:46:31 PM,Agree,Agree
281,2020-06-27,AK,854,,,18,0.0,14,,,0,0.0,06/28/2020 02:59:02 PM,,
282,2020-05-13,PA,58698,57533.0,1165.0,707,45.0,3943,,,137,1.0,05/14/2020 05:25:44 PM,Agree,Not agree
283,2020-08-24,OK,57470,,,370,0.0,933,925.0,8.0,11,0.0,08/25/2020 12:00:00 AM,Not agree,Agree
284,2020-05-27,AK,412,,,1,0.0,10,,,0,0.0,05/28/2020 03:12:25 PM,,
285,2020-02-25,RMI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
286,2021-01-29,AR,292563,,,1707,489.0,4831,,,65,24.0,01/30/2021 02:43:11 PM,Not agree,Not agree
287,2020-05-01,HI,607,,,0,0.0,16,,,0,0.0,05/01/2020 12:00:00 AM,Not agree,Not agree
288,2020-07-22,FL,374920,,,9676,46.0,5345,,,139,1.0,07/23/2020 02:48:19 PM,Not agree,Not agree
289,2020-03-25,UT,346,,,48,,1,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
290,2021-02-23,CO,422390,399526.0,22864.0,1096,236.0,5907,5175.0,732.0,14,4.0,02/24/2021 02:56:12 PM,Agree,Agree
291,2020-06-18,MP,30,30.0,0.0,0,0.0,2,2.0,0.0,0,0.0,06/19/2020 03:01:11 PM,Agree,Agree
292,2020-01-29,UT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
293,2020-03-09,UT,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
294,2020-11-07,PW,0,,,0,0.0,0,,,0,0.0,11/08/2020 02:40:34 PM,,
295,2020-02-08,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
296,2021-02-15,TN,758561,638550.0,120011.0,1143,346.0,10937,8797.0,2140.0,4,0.0,02/16/2021 02:53:06 PM,Agree,Agree
297,2020-07-16,AR,31114,,,817,0.0,341,,,6,0.0,07/17/2020 02:31:01 PM,Not agree,Not agree
298,2021-04-24,UT,395150,395150.0,0.0,472,0.0,2180,2116.0,64.0,1,0.0,04/25/2021 01:42:01 PM,Agree,Agree
299,2020-03-13,FL,31,,,0,,2,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
300,2020-08-30,WV,10110,9928.0,182.0,143,-1.0,213,,,1,0.0,08/31/2020 02:05:56 PM,Agree,Not agree
301,2020-08-03,SD,9020,,,65,0.0,135,133.0,2.0,0,0.0,08/04/2020 02:09:35 PM,,Agree
302,2020-04-29,CO,14675,13148.0,1527.0,437,30.0,766,642.0,124.0,30,5.0,04/30/2020 04:07:01 PM,Agree,Agree
303,2020-02-06,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
304,2020-04-14,RMI,0,,,0,,0,,,0,,04/13/2020 04:22:39 PM,Agree,Agree
305,2021-04-01,CO,463685,434979.0,28706.0,1604,142.0,6117,5385.0,732.0,10,4.0,04/02/2021 01:56:15 PM,Agree,Agree
306,2020-07-10,AK,1323,,,51,0.0,17,,,0,0.0,07/11/2020 06:25:05 PM,,
307,2021-01-29,WV,119467,95813.0,23654.0,905,207.0,2006,,,23,8.0,01/30/2021 02:43:11 PM,Agree,Not agree
308,2021-01-31,AR,295268,,,881,118.0,4868,,,30,11.0,02/01/2021 02:50:29 PM,Not agree,Not agree
309,2020-07-14,UT,31196,30930.0,266.0,474,19.0,226,226.0,0.0,6,0.0,07/15/2020 03:05:12 PM,Agree,Agree
310,2020-08-16,TX,535042,,,6204,0.0,13003,,,136,0.0,08/17/2020 12:00:00 AM,Not agree,Not agree
311,2020-11-18,UT,162028,162028.0,0.0,3071,0.0,740,727.0,13.0,8,0.0,11/19/2020 03:01:36 PM,Agree,Agree
312,2020-12-09,MP,113,113.0,0.0,0,0.0,2,2.0,0.0,0,0.0,12/10/2020 02:50:16 PM,Agree,Agree
313,2021-01-25,OK,395642,316313.0,79329.0,1525,510.0,5745,4924.0,821.0,43,11.0,01/26/2021 12:00:00 AM,Agree,Agree
314,2021-01-02,UT,281654,281654.0,0.0,1932,0.0,1294,1266.0,28.0,16,2.0,01/03/2021 02:53:25 PM,Agree,Agree
315,2021-01-09,PW,0,,,0,0.0,0,,,0,0.0,01/10/2021 04:10:55 PM,,
316,2021-01-13,OH,799639,707885.0,91754.0,6701,1662.0,9881,8874.0,1007.0,79,10.0,01/14/2021 03:12:46 PM,Agree,Agree
317,2020-09-20,AS,0,,,0,0.0,0,,,0,0.0,09/21/2020 01:47:41 PM,,
318,2020-09-30,AS,0,,,0,0.0,0,,,0,0.0,10/01/2020 01:42:11 PM,,
319,2020-03-04,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
320,2020-05-12,CO,20091,18211.0,1880.0,356,38.0,1006,855.0,151.0,20,7.0,05/13/2020 03:26:08 PM,Agree,Agree
321,2020-11-29,CO,228772,218646.0,10126.0,3489,36.0,3003,2530.0,473.0,20,1.0,11/30/2020 02:51:40 PM,Agree,Agree
322,2021-04-13,NYC,894683,739713.0,154970.0,2655,930.0,31950,26862.0,5088.0,41,-11.0,04/14/2021 02:34:57 PM,Agree,Agree
323,2020-09-06,TX,638310,,,2995,0.0,15289,,,85,0.0,09/07/2020 12:00:00 AM,Not agree,Not agree
324,2021-03-17,IA,344005,,,490,120.0,5666,,,9,9.0,03/18/2021 02:01:55 PM,Not agree,Not agree
325,2021-02-10,UT,357339,357339.0,0.0,1299,0.0,1765,1711.0,54.0,17,1.0,02/11/2021 02:50:55 PM,Agree,Agree
326,2020-12-01,MA,231070,221174.0,9896.0,2845,0.0,10750,10542.0,208.0,30,0.0,12/02/2020 03:48:48 PM,Agree,Agree
327,2020-10-02,TX,756004,,,3503,0.0,17000,,,61,0.0,10/03/2020 12:00:00 AM,Not agree,Not agree
328,2021-02-22,WV,129854,103888.0,25966.0,238,66.0,2263,,,2,-1.0,02/23/2021 02:51:13 PM,Agree,Not agree
329,2021-03-06,AS,4,,,0,0.0,0,,,0,0.0,03/07/2021 02:51:40 PM,,
330,2021-01-22,AS,3,,,0,0.0,0,,,0,0.0,01/23/2021 02:50:13 PM,,
331,2021-03-13,PR,102802,94642.0,8160.0,235,49.0,2077,1766.0,311.0,0,0.0,03/14/2021 01:53:25 PM,Agree,Agree
332,2020-10-09,PA,169308,163321.0,5987.0,1380,122.0,8308,,,9,-33.0,10/10/2020 01:30:17 PM,Agree,Not agree
333,2021-04-01,PR,107980,98294.0,9686.0,510,182.0,2121,1807.0,314.0,3,0.0,04/02/2021 01:56:15 PM,Agree,Agree
334,2020-12-04,TN,392608,360201.0,32407.0,4356,703.0,4876,4439.0,437.0,95,15.0,12/05/2020 02:29:17 PM,Agree,Agree
335,2020-04-04,KS,698,,,78,,21,,,4,,04/03/2020 04:22:39 PM,Agree,
336,2020-03-15,HI,10,,,3,0.0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
337,2021-02-05,NY,832327,,,4894,0.0,16686,,,92,0.0,02/06/2021 04:05:17 PM,Not agree,Not agree
338,2020-09-16,PA,146990,142666.0,4324.0,776,60.0,7903,,,28,15.0,09/17/2020 01:45:45 PM,Agree,Not agree
339,2021-02-27,MP,143,143.0,0.0,0,0.0,2,2.0,0.0,0,0.0,02/28/2021 02:48:18 PM,Agree,Agree
340,2020-02-18,SD,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
341,2020-05-26,TX,56560,,,589,0.0,1780,,,20,0.0,05/27/2020 12:00:00 AM,Not agree,Not agree
342,2020-05-25,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/26/2020 02:23:02 PM,Agree,Agree
343,2020-08-09,AK,3711,,,98,0.0,26,,,0,0.0,08/10/2020 02:23:35 PM,,
344,2020-10-08,UT,81947,81947.0,0.0,1501,0.0,501,497.0,4.0,5,0.0,10/09/2020 01:43:36 PM,Agree,Agree
345,2020-11-06,CO,124469,116968.0,7501.0,3463,102.0,2376,1978.0,398.0,23,1.0,11/07/2020 02:45:17 PM,Agree,Agree
346,2020-04-07,OK,2244,,,85,0.0,87,87.0,0.0,11,0.0,04/08/2020 12:00:00 AM,Not agree,Agree
347,2021-03-17,NY,973707,,,3587,0.0,18477,,,22,0.0,03/18/2021 02:01:55 PM,Not agree,Not agree
348,2020-04-30,AR,3255,,,63,0.0,61,,,2,0.0,05/01/2020 09:00:19 PM,Not agree,Not agree
349,2020-04-06,AS,0,,,0,,0,,,0,,04/05/2020 04:22:39 PM,,
350,2020-05-16,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/17/2020 03:27:46 PM,Agree,Agree
351,2020-08-24,AS,0,,,0,0.0,0,,,0,0.0,08/25/2020 02:02:54 PM,,
352,2020-11-04,RMI,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/05/2020 02:39:23 PM,Agree,Agree
353,2020-07-20,GA,147804,143697.0,4107.0,2766,317.0,3176,3176.0,0.0,3,0.0,07/21/2020 10:50:17 AM,Agree,Agree
354,2021-03-19,WV,137092,109113.0,27979.0,376,106.0,2600,,,30,10.0,03/20/2021 02:03:21 PM,Agree,Not agree
355,2021-03-03,AS,4,,,0,0.0,0,,,0,0.0,03/04/2021 03:08:33 PM,,
356,2020-07-21,MP,38,38.0,0.0,0,0.0,2,2.0,0.0,0,0.0,07/22/2020 02:51:28 PM,Agree,Agree
357,2020-08-14,MA,124081,113729.0,10352.0,1826,1614.0,8804,8582.0,222.0,14,0.0,08/15/2020 02:02:05 PM,Agree,Agree
358,2020-08-14,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,08/15/2020 02:02:05 PM,Agree,Agree
359,2021-04-17,WV,148517,117164.0,31353.0,446,97.0,2780,,,3,0.0,04/18/2021 01:41:35 PM,Agree,Not agree
360,2020-07-27,KS,26172,25633.0,539.0,1063,539.0,335,,,9,0.0,07/28/2020 02:21:07 PM,Agree,
361,2020-10-21,WV,20734,19664.0,1070.0,215,64.0,413,,,5,0.0,10/22/2020 01:34:46 PM,Agree,Not agree
362,2020-06-17,HI,750,,,18,0.0,17,,,0,0.0,06/18/2020 01:16:14 PM,Not agree,Not agree
363,2020-02-11,OH,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
364,2020-08-21,MA,125159,115741.0,9418.0,431,0.0,8901,8670.0,231.0,13,0.0,08/22/2020 02:21:09 PM,Agree,Agree
365,2020-11-02,OK,136513,123064.0,13449.0,1650,351.0,1950,1879.0,71.0,24,2.0,11/03/2020 12:00:00 AM,Agree,Agree
366,2020-01-28,PW,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
367,2020-02-26,MA,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
368,2020-03-29,NY,25745,,,3193,,119,,,12,,03/28/2020 04:22:39 PM,Not agree,Not agree
369,2020-12-18,AS,3,,,0,0.0,0,,,0,0.0,12/19/2020 02:42:31 PM,,
370,2021-04-05,OK,441877,348789.0,93088.0,71,7.0,6674,5655.0,1019.0,1,0.0,04/06/2021 12:00:00 AM,Agree,Agree
371,2021-02-15,OH,941265,812300.0,128965.0,1915,537.0,16394,13945.0,2449.0,48,7.0,02/16/2021 02:53:06 PM,Agree,Agree
372,2020-07-23,SD,8143,,,66,0.0,121,119.0,2.0,2,2.0,07/24/2020 02:18:40 PM,,Agree
373,2020-08-05,NM,21566,,,226,0.0,667,,,9,0.0,08/06/2020 02:12:27 PM,,Not agree
374,2020-04-15,GA,14819,14812.0,7.0,686,0.0,579,,,53,,04/15/2020 12:22:39 PM,Agree,Agree
375,2020-10-27,AK,13742,,,382,0.0,70,,,2,0.0,10/28/2020 01:52:28 PM,,
376,2020-05-14,KS,7468,7468.0,0.0,0,0.0,164,,,0,0.0,05/15/2020 04:11:22 PM,Agree,
377,2020-07-06,NM,13507,,,251,0.0,515,,,2,8.0,07/07/2020 02:58:02 PM,,Not agree
378,2020-09-19,PA,149845,145335.0,4510.0,1162,55.0,7956,,,22,22.0,09/20/2020 01:53:10 PM,Agree,Not agree
379,2020-02-10,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
380,2020-10-31,NYC,266628,256434.0,10194.0,577,-8.0,24013,19350.0,4663.0,12,4.0,11/01/2020 03:03:08 PM,Agree,Agree
381,2020-06-11,GA,54011,53687.0,324.0,1101,118.0,2375,2375.0,0.0,46,0.0,06/12/2020 10:17:59 AM,Agree,Agree
382,2020-04-05,IA,868,,,82,,22,,,8,,04/04/2020 04:22:39 PM,Not agree,Not agree
383,2020-05-08,AR,3747,,,82,0.0,88,,,0,0.0,05/09/2020 09:26:08 PM,Not agree,Not agree
384,2020-10-21,KS,74456,69154.0,5302.0,1488,269.0,952,,,80,0.0,10/22/2020 01:34:46 PM,Agree,
385,2020-11-23,AS,3,,,0,0.0,0,,,0,0.0,11/24/2020 03:27:55 PM,,
386,2020-04-23,MP,14,14.0,0.0,0,0.0,2,2.0,0.0,0,0.0,05/25/2020 03:38:40 PM,Agree,Agree
387,2020-01-29,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
388,2020-06-19,OH,43731,40549.0,3182.0,609,33.0,2667,2430.0,237.0,34,5.0,06/20/2020 02:15:45 PM,Agree,Agree
389,2021-01-04,HI,21614,,,75,0.0,287,,,0,0.0,01/05/2021 03:00:42 PM,Not agree,Not agree
390,2020-11-05,SD,51151,,,1360,180.0,482,451.0,31.0,22,10.0,11/06/2020 03:33:41 PM,,Agree
391,2020-10-12,AR,93487,,,654,86.0,1586,,,18,1.0,10/13/2020 01:29:38 PM,Not agree,Not agree
392,2021-03-05,HI,26903,,,51,0.0,440,,,2,0.0,03/06/2021 03:08:48 PM,Not agree,Not agree
393,2020-12-21,MA,324746,314850.0,9896.0,3760,0.0,11714,11506.0,208.0,41,0.0,12/22/2020 02:35:48 PM,Agree,Agree
394,2021-04-19,NYC,910372,752364.0,158008.0,2982,570.0,32180,27107.0,5073.0,33,0.0,04/20/2021 02:59:01 PM,Agree,Agree
395,2021-03-26,WV,139750,110942.0,28808.0,499,142.0,2628,,,4,0.0,03/27/2021 02:01:18 PM,Agree,Not agree
396,2020-07-21,OK,35832,,,1088,0.0,557,555.0,2.0,14,0.0,07/22/2020 12:00:00 AM,Not agree,Agree
397,2020-03-17,FL,195,,,53,,7,,,2,,03/26/2020 04:22:39 PM,Not agree,Not agree
398,2020-08-22,FL,591283,,,4260,168.0,10274,,,106,1.0,08/23/2020 02:15:28 PM,Not agree,Not agree
399,2020-07-03,TN,48712,48344.0,368.0,1822,-2.0,633,608.0,25.0,13,-1.0,07/04/2020 03:30:31 PM,Agree,Agree
400,2020-11-16,KS,122741,108024.0,14717.0,7234,1124.0,1266,,,7,0.0,11/17/2020 02:52:47 PM,Agree,
401,2020-09-26,OH,150009,141671.0,8338.0,1115,127.0,4740,4439.0,301.0,6,0.0,09/27/2020 01:39:49 PM,Agree,Agree
402,2020-10-15,SD,31012,,,797,97.0,304,299.0,5.0,8,0.0,10/16/2020 01:33:55 PM,,Agree
403,2020-04-24,MA,50969,50969.0,0.0,4946,0.0,2556,2556.0,0.0,196,0.0,05/25/2020 03:38:40 PM,Agree,Agree
404,2020-02-10,NY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
405,2021-03-28,AR,329929,,,69,12.0,5595,,,5,-1.0,03/29/2021 01:48:56 PM,Not agree,Not agree
406,2020-05-02,TX,30522,,,1293,0.0,1069,,,35,0.0,05/03/2020 12:00:00 AM,Not agree,Not agree
407,2020-05-14,PR,2427,2427.0,0.0,98,0.0,117,58.0,59.0,2,2.0,05/15/2020 04:11:22 PM,Agree,Agree
408,2020-06-27,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/28/2020 02:59:02 PM,Agree,Agree
409,2020-03-23,PR,31,,,8,,2,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
410,2020-01-27,AK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
411,2020-11-23,OH,363304,344054.0,19250.0,11885,851.0,6020,5635.0,385.0,24,1.0,11/24/2020 03:27:55 PM,Agree,Agree
412,2020-09-05,MP,58,58.0,0.0,0,0.0,2,2.0,0.0,0,0.0,09/06/2020 02:09:04 PM,Agree,Agree
413,2020-04-20,FL,26329,,,731,0.0,823,,,49,0.0,04/20/2020 04:22:39 PM,Not agree,Not agree
414,2020-05-13,NM,5364,,,152,0.0,231,,,12,0.0,05/14/2020 05:25:44 PM,,Not agree
415,2020-07-10,MP,31,31.0,0.0,0,0.0,2,2.0,0.0,0,0.0,07/11/2020 06:25:05 PM,Agree,Agree
416,2020-08-14,CO,52538,48985.0,3553.0,409,101.0,1888,1545.0,343.0,6,0.0,08/15/2020 02:02:05 PM,Agree,Agree
417,2020-09-09,CO,59920,55866.0,4054.0,246,22.0,1977,1627.0,350.0,4,0.0,09/10/2020 02:02:53 PM,Agree,Agree
418,2021-04-20,NM,195615,,,137,0.0,4010,,,3,0.0,04/21/2021 02:12:05 PM,,Not agree
419,2020-07-15,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,07/16/2020 02:22:21 PM,Agree,Agree
420,2021-03-22,RMI,4,4.0,0.0,0,0.0,0,0.0,0.0,0,0.0,03/23/2021 02:05:18 PM,Agree,Agree
421,2020-03-01,GA,2,2.0,0.0,0,0.0,0,,,0,,03/26/2020 12:22:39 PM,Agree,Agree
422,2020-09-04,PA,137662,133731.0,3931.0,891,34.0,7742,,,10,-22.0,09/05/2020 02:09:45 PM,Agree,Not agree
423,2020-11-01,GA,390428,361178.0,29250.0,1435,160.0,7981,7981.0,0.0,2,0.0,11/02/2020 09:53:09 AM,Agree,Agree
424,2020-02-28,OK,23,,,4,0.0,0,0.0,0.0,0,0.0,02/29/2020 12:00:00 AM,Not agree,Agree
425,2020-08-12,PA,121130,117739.0,3391.0,849,35.0,7385,,,33,-22.0,08/13/2020 02:12:28 PM,Agree,Not agree
426,2020-03-26,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
427,2021-02-28,SD,112427,,,134,42.0,1888,1531.0,357.0,2,1.0,03/01/2021 03:21:38 PM,,Agree
428,2021-01-18,WV,109809,88434.0,21375.0,988,99.0,1784,,,8,2.0,01/19/2021 02:37:00 PM,Agree,Not agree
429,2020-10-15,NY,227126,,,952,0.0,9127,,,9,0.0,10/16/2020 01:33:55 PM,Not agree,Not agree
430,2021-02-28,TX,2644024,,,3815,739.0,45997,,,95,0.0,03/01/2021 12:00:00 AM,Not agree,Not agree
431,2020-10-26,AR,106727,,,612,82.0,1833,,,21,0.0,10/27/2020 01:47:53 PM,Not agree,Not agree
432,2020-07-12,IA,35171,,,524,0.0,750,,,2,0.0,07/13/2020 03:19:34 PM,Not agree,Not agree
433,2020-02-27,PW,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
434,2021-02-15,OK,426134,337296.0,88838.0,351,111.0,6337,5383.0,954.0,14,4.0,02/16/2021 12:00:00 AM,Agree,Agree
435,2020-12-27,AK,44280,,,290,0.0,199,,,0,0.0,12/28/2020 02:42:49 PM,,
436,2020-10-17,AS,0,,,0,0.0,0,,,0,0.0,10/18/2020 01:26:54 PM,,
437,2020-03-01,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
438,2020-09-07,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,09/08/2020 02:47:00 PM,Agree,Agree
439,2021-04-17,OH,1052099,886836.0,165263.0,1987,512.0,18991,18991.0,0.0,0,0.0,04/18/2021 01:41:35 PM,Agree,Agree
440,2020-07-13,MP,33,33.0,0.0,0,0.0,2,2.0,0.0,0,0.0,07/14/2020 03:13:07 PM,Agree,Agree
441,2021-02-20,FL,1829773,,,7129,2382.0,29813,,,121,8.0,02/21/2021 02:57:50 PM,Not agree,Not agree
442,2020-06-22,AR,16083,,,522,0.0,227,,,2,0.0,06/23/2020 02:28:19 PM,Not agree,Not agree
